ID;Majority_protein_ID;annotation;No_of_proteins;Mol_weight;Sequence_lengths;Reference_F1;Reference_F2;Reference_F3;Reference_F4;Reference_F5;Reference_F6;Reference_F7;Reference_F8;Reference_F9;Reference_F10;Reference_F11;Reference_F12;Reference_F13;Reference_F1415;Reference_F1617;Reference_F18;Repl1_F1;Repl1_F2;Repl1_F3;Repl1_F4;Repl1_F5;Repl1_F6;Repl1_F7;Repl1_F8;Repl1_F9;Repl1_F10;Repl1_F11;Repl1_F12;Repl1_F13;Repl1_F1415;Repl1_F1617;Repl1_F18;Repl2_F1;Repl2_F2;Repl2_F3;Repl2_F4;Repl2_F5;Repl2_F6;Repl2_F7;Repl2_F8;Repl2_F9;Repl2_F10;Repl2_F11;Repl2_F12;Repl2_F13;Repl2_F1415;Repl2_F1617;Repl2_F18;Repl3_F1;Repl3_F2;Repl3_F3;Repl3_F4;Repl3_F5;Repl3_F6;Repl3_F7;Repl3_F8;Repl3_F9;Repl3_F10;Repl3_F11;Repl3_F12;Repl3_F13;Repl3_F1415;Repl3_F1617;Repl3_F18
slr1643;slr1643;ferredoxin-NADP oxidoreductase;1;46.359;413;9230300;1979500000;1740100000;2539900000;2976900000;2561000000;5321500000;52423000000;65397000000;27090000000;4461700000;3485000000;2091300000;443650000;91567000;713920000;0;159640000;1493100000;3174100000;1907300000;2329500000;5073800000;24616000000;25814000000;8357800000;1042900000;622730000;222730000;58984000;15229000;52341000;9114600;154300000;2868900000;3914300000;3712000000;4591600000;5619400000;15171000000;39389000000;25834000000;6108400000;729380000;258960000;81080000;38735000;71763000;3031800;65400000;5260700000;3520200000;4611900000;4831900000;5831400000;9980700000;51647000000;44756000000;19671000000;1881200000;1165700000;145100000;111870000;114970000
slr1644;slr1644;hypothetical protein;1;31.297;290;0;0;38538000;89681000;28073000;4727600;0;0;0;0;0;0;0;0;0;1204700;0;0;39164000;110660000;34458000;1980700;0;0;2909100;0;0;0;0;0;0;0;0;0;48105000;265690000;48894000;15069000;2883500;0;0;25330000;2385400;0;0;2425300;3872000;0;0;0;128210000;297190000;141700000;33391000;0;0;0;0;0;0;0;0;0;0
slr1645;slr1645;photosystem II 11 kD protein;1;14.917;135;61945000;712930000;3411800000;4952300000;1735200000;357200000;164610000;216790000;141420000;136180000;36476000;53093000;31381000;16402000;0;32471000;419000;54323000;1784600000;5516700000;1317000000;274260000;149550000;93028000;34324000;37791000;10404000;10751000;3397000;1566600;0;110190;421540;59602000;4409100000;7899700000;3217600000;874090000;553900000;164020000;55139000;37061000;20787000;4488700;5035300;723010;0;2266000;1603600;22497000;6891300000;10673000000;5064300000;1459800000;195890000;72734000;22615000;85335000;64582000;5407400;7379700;200340;2003900;3106500
slr1646;slr1646;ribonuclease III;1;25.712;231;0;13553000;7291700;7032600;1445500;0;0;0;0;0;0;0;0;0;0;0;0;1141500;11003000;18523000;1631100;0;0;0;0;0;0;0;0;0;0;0;0;0;13624000;17442000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39630000;40642000;3935400;0;0;0;0;0;0;0;0;0;0;0
slr1647;slr1647;hypothetical protein;1;28.103;259;0;0;0;5000800;29858000;0;2924400;2551900;1458400;1631100;0;0;0;763930;0;0;0;0;0;7447700;16793000;0;0;0;0;277780;0;0;0;0;0;0;0;0;0;6467800;26793000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11757000;65956000;0;0;0;0;0;0;0;0;0;0;363930
slr1648;slr1648;hypothetical protein;1;54.057;480;0;0;4016700;238310000;440760000;50162000;0;6016300;5611800;4738000;0;0;0;0;0;0;0;0;12084000;320860000;240500000;38866000;3455400;6714300;7209200;585550;0;0;0;0;0;155770;398910;0;0;307950000;398180000;60675000;15987000;0;0;0;0;0;0;0;0;0;0;0;0;456650000;660130000;166490000;3318900;0;0;0;0;0;0;0;0;0
slr1649;slr1649;hypothetical protein;1;22.578;196;10711000;4038600000;1919600000;1827700000;1284600000;456770000;100850000;121970000;36247000;20886000;1982000;5244200;6619700;698840;379500;2117300;236820;245420000;888900000;1943800000;679590000;350040000;87597000;47253000;19032000;6707700;1439000;2506000;672250;0;0;329640;1129500;499650000;3923600000;3379700000;1602800000;1191700000;650080000;25491000;13891000;13720000;3837500;982310;0;0;0;0;1736800;218590000;6615500000;3614200000;3017400000;1503300000;584260000;262620000;42279000;51502000;17670000;2529000;1355900;0;0;0
slr1653;slr1653;N-acyl-L-amino acid amidohydrolase;1;44.086;404;0;14189000;30975000;81974000;68371000;13310000;52095000;17809000;4947200;0;0;0;0;0;0;0;0;0;31805000;122310000;46176000;20431000;53943000;7539700;0;0;0;0;0;0;0;0;0;0;32788000;162780000;57089000;85996000;203340000;65276000;10227000;0;0;0;0;0;0;0;0;0;101450000;249240000;80397000;45963000;187310000;89019000;0;2408200;0;0;0;0;0;0
slr1655;slr1655;photosystem I subunit XI;1;16.624;157;15559000;171960000;3785700000;5635600000;8730600000;9024100000;34169000000;15325000000;12937000000;20518000000;4501900000;5750400000;2322800000;531160000;39160000;480720000;666290;11053000;3152600000;6136800000;6255700000;9316600000;29679000000;11744000000;4510600000;7936100000;2205700000;1278200000;284640000;23842000;5145200;58666000;0;17494000;1830100000;10343000000;9083000000;8462400000;33344000000;22076000000;8070500000;7342400000;9326100000;2072000000;291880000;48721000;13582000;67545000;1384800;14794000;4983700000;11992000000;11977000000;8878000000;26643000000;29592000000;8697100000;10552000000;15594000000;5221200000;1904600000;94349000;47569000;71560000
slr1656;slr1656;UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl -undecaprenol N-acetylglucosamine transferase;1;39.962;371;0;3712900;0;78394000;97243000;9704100;0;0;0;0;0;476300;1218300;1287000;0;5127000;0;0;13743000;234790000;40426000;1964600;0;0;0;0;0;0;0;0;0;0;0;2816300;7023500;225900000;109860000;15874000;8820300;0;0;0;0;0;0;0;0;0;0;1769300;16356000;345920000;218840000;49555000;6195500;0;0;0;0;0;0;0;0;0
slr1657;slr1657;hypothetical protein;1;31.37;275;0;0;0;18693000;5614800;0;0;0;0;0;0;0;0;0;0;0;0;0;1776800;45755000;2968200;737290;0;0;0;0;0;0;0;0;0;0;0;0;0;18373000;4242300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35832000;15884000;2773600;0;0;0;0;0;0;0;0;0;0
slr1658;slr1658;unknown protein;1;22.656;199;0;40719000;184380000;449020000;243370000;66832000;26623000;30484000;36596000;56691000;719370;3524900;1456200;0;190710;0;390900;3155300;182260000;637600000;175250000;75876000;22623000;15355000;7197000;13820000;0;1257100;179330;0;0;441950;0;4681200;273990000;550870000;411850000;203250000;109280000;14718000;15698000;4316900;3488500;505640;1022200;671880;0;17025000;231490;2706900;464830000;997710000;645760000;300560000;44947000;16593000;95225000;9189500;0;2533200;0;3075200;0;66944000
slr1659;slr1659;hypothetical protein;1;13.307;113;5486400;511720000;317060000;359560000;403780000;115910000;22809000;20455000;6705000;5346900;0;0;0;0;0;0;192300;29238000;329820000;690070000;232630000;68064000;32549000;5020500;1014700;1344600;0;0;0;0;0;0;932960;68928000;542910000;526690000;398340000;174450000;39734000;7219100;10746000;0;13709000;0;0;0;0;0;1516200;38073000;937020000;660920000;753020000;291970000;27174000;6566600;17836000;27159000;762740;0;0;0;0;0
slr1660;slr1660;hypothetical protein;1;20.865;192;0;0;0;0;0;0;0;0;0;0;1430000;4107400;7886400;11061000;0;213490000;0;0;0;0;0;0;0;0;0;0;0;424890;0;0;0;8432500;0;0;0;0;1844400;0;0;0;0;0;987530;0;399480;0;0;8026600;0;0;0;0;0;0;0;0;0;0;0;1904900;0;423960;0;22999000
slr1661;slr1661;hypothetical protein;1;71.93;654;0;4618700;0;0;27031000;2764500;0;0;0;0;0;0;0;0;0;0;0;0;0;4415100;6604000;3949800;1463300;0;0;0;0;0;0;0;0;0;0;0;0;2689300;15411000;8965100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53484000;20482000;0;0;0;0;0;0;0;0;0;0
slr1664;slr1664;hypothetical protein;1;74.755;670;0;0;0;0;33862000;28626000;0;0;0;1241000;0;0;1080500;0;0;1239300;0;0;0;0;17968000;26558000;7137100;0;0;0;0;0;0;0;0;402810;0;0;0;0;25291000;30419000;11234000;1381600;0;0;0;0;0;0;0;0;0;0;0;0;31526000;52208000;8263600;2726500;0;0;0;0;0;0;0;0
slr1665;slr1665;diaminopimelate epimerase;1;30.096;279;0;561930000;359270000;638990000;648710000;159940000;36062000;23367000;27143000;9294100;0;1232500;9152600;8307000;0;0;0;37593000;263010000;979930000;436420000;178160000;43535000;11615000;4065200;1862900;0;1840100;0;0;0;0;435240;57605000;318970000;776060000;660000000;291980000;460780000;5118100;2336500;2517400;3104200;0;0;0;0;876700;453840;15837000;727350000;1249100000;1382600000;603540000;92729000;22252000;32862000;0;5124200;0;2469100;0;0;636310
slr1666;slr1666;pleiotropic regulatory protein homolog;1;41.596;385;0;0;3001400;291890000;1047400000;414100000;58629000;27680000;14917000;11519000;0;2724300;890510;403640;0;6557100;0;1129100;4256100;320290000;811350000;457150000;103370000;28733000;6686400;4095000;0;0;0;0;0;0;0;821170;0;567410000;1263400000;771890000;264490000;11808000;0;6363800;0;0;0;0;0;0;0;2375400;8077400;622940000;1950500000;1595600000;249970000;31150000;0;10629000;0;0;0;0;0;0
slr1667;slr1667;hypothetical protein (target gene of sycrp1);1;18.384;178;0;14117000;5619300;0;0;0;26943000;45604000;8615800;1590800;0;0;0;0;0;0;0;0;0;0;0;0;30350000;13524000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9384500;15078000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slr1668;slr1668;periplasmic protein, function unknown (target gene of sycrp1);1;30.633;280;7704500;1956400000;336960000;139060000;32320000;3149300;1061900;0;490400;0;2199500;1955100;0;0;0;0;0;152560000;297870000;154740000;16725000;5015600;824530;0;0;0;1049800;473640;0;0;0;0;1635700;394720000;795620000;211070000;75854000;0;7993700;0;0;0;0;485840;0;0;0;0;3242300;189710000;1468100000;198890000;54528000;15707000;0;0;0;0;0;0;4697900;0;0;0
slr1670;slr1670;unknown protein;1;101.49;885;0;0;0;0;66658000;62231000;10243000;4678700;5128100;0;0;0;0;0;0;0;0;0;0;0;44363000;54758000;8167300;0;2076700;2902300;953130;0;0;100470000;0;0;0;330940;0;0;58543000;74059000;34858000;0;0;1919300;2546700;653770;143030;0;0;0;0;0;0;0;155770000;148390000;27589000;6650200;0;3259100;3229400;2354200;0;0;0;0
slr1672;slr1672;glycerol kinase;1;54.35;495;0;37983000;18879000;65582000;273840000;298590000;83238000;28685000;9848800;3026600;2311100;0;0;0;0;0;343920;939450;20182000;72765000;212750000;175130000;65495000;14142000;0;0;0;0;0;0;0;0;0;0;159430000;74683000;293500000;348260000;140310000;854690;1442200;0;10510000;0;0;0;0;0;0;0;0;5773200;234370000;910610000;151560000;27348000;5334100;0;0;0;0;0;0;0
slr1673;slr1673;probable tRNA/rRNA methyltransferase;1;29.701;274;0;0;0;2997700;6118300;8446700;0;0;0;0;0;0;0;5977300;0;35737000;0;0;718220;6133700;4804900;4170100;0;0;0;0;0;0;0;0;0;5458900;0;0;0;13822000;20072000;3942300;0;0;0;0;0;0;0;0;0;0;0;0;0;13914000;33836000;29689000;0;0;0;0;0;0;0;0;0;0
slr1675;slr1675;putative hydrogenase expression/formation protein HypA1;1;12.773;113;0;2686500;0;0;0;0;0;0;0;11978000;12319000;16125000;15258000;27696000;0;0;0;0;0;0;2279500;0;0;0;0;0;0;0;2421300;0;0;0;0;0;7319100;10125000;4184200;0;0;5738300;0;0;3613100;334430;0;0;0;0;0;0;18926000;19988000;4952600;0;0;6043700;0;0;0;0;0;6352600;0;0
slr1677;slr1677;hypothetical protein;1;47.222;427;0;13137000;0;5746800;2972500;0;0;0;0;0;0;0;0;0;0;0;0;3127800;3081400;9489700;4578000;3510100;0;0;0;0;0;0;0;0;0;0;1747600;14615000;13697000;2249400;2479600;0;0;0;1044800;0;0;0;0;0;0;0;0;9106100;28228000;10475000;9551700;0;0;0;0;0;0;0;0;0;0;0
slr1678;slr1678;50S ribosomal protein L21;1;13.669;124;0;0;0;0;0;0;0;8686400;26993000;34751000;32592000;63537000;64900000;84022000;4010200;7933100000;0;0;0;0;0;0;0;1439600;6096600;2586800;2446900;2500500;0;0;0;23394000;0;0;0;0;0;0;0;21530000;20791000;18346000;10108000;1043700;0;0;0;49492000;0;0;0;0;0;0;0;6915000;42379000;44528000;23218000;1306500;6165000;0;0;859820000
slr1679;slr1679;hypothetical protein;1;28.437;247;476390;77567000;44186000;39535000;19865000;2413600;0;0;0;0;0;0;0;0;0;0;0;7774300;30382000;40768000;8343300;0;0;0;0;0;0;0;0;0;0;0;0;14581000;55592000;36886000;0;0;0;0;0;0;0;0;0;0;0;0;379020;7360500;106070000;95439000;23783000;0;0;0;0;0;0;0;0;0;0;1027700
slr1681;slr1681;unknown protein;1;33.124;320;3981600;591670000;390090000;190490000;65123000;5512100;1512600;0;0;0;0;0;0;2830200;0;0;718570;78750000;284210000;278220000;45783000;8670900;1074600;501700;0;0;0;0;0;0;0;0;0;163050000;617820000;199240000;55246000;13039000;10952000;0;0;0;0;0;0;0;0;718220;108870;48797000;1327500000;310380000;81869000;16587000;0;0;0;0;0;0;0;0;0;855390
slr1686;slr1686;hypothetical protein;1;15.498;141;7530700;1511100000;263770000;33465000;6096300;0;0;0;0;0;0;0;0;0;0;0;0;76968000;107400000;53472000;3925600;0;0;0;0;0;0;0;0;0;0;240320;2867400;224140000;188620000;9161700;3306500;0;0;0;0;0;0;0;0;0;0;940420;7384600;51257000;301400000;18497000;6358800;0;0;0;0;0;623380;0;0;0;0;893020
slr1687;slr1687;hypothetical protein;1;24.411;223;0;2291400;1852500;5584400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2131000;12112000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18386000;0;0;7781000;3150200;2941600;0;0;0;0;0;0;0;0;0;19856000;14711000;0;0;0;3856300;0;0;0;0;0;0;0;0
slr1689;slr1689;formamidopyrimidine-DNA glycosylase;1;32.061;287;0;0;8951900;53655000;52832000;8988200;9778300;0;0;0;0;0;0;0;0;0;172610;0;2357600;41418000;32296000;1948100;4997600;1803000;1090400;0;0;0;164300;0;113110;0;0;0;0;18655000;26653000;9122700;0;0;0;0;0;0;0;0;0;0;0;0;0;24109000;45907000;8182000;0;0;0;0;0;0;0;1483600;0;0
slr1690;slr1690;hypothetical protein;1;30.043;261;0;0;0;4327300;3018300;0;0;16894000;5071000;0;0;0;0;0;0;0;0;0;0;3396200;2939900;0;0;0;0;0;0;0;0;0;0;141670;0;0;0;36143000;27638000;109050000;66113000;21918000;0;0;0;0;0;0;0;0;0;0;0;73142000;74984000;142100000;82823000;36444000;0;0;0;0;0;513120;0;0
slr1691;slr1691;glutamine-dependent NAD(+) synthetase;1;61.075;558;737640;0;715880;35389000;224470000;340400000;110650000;43478000;17210000;5628200;0;0;0;1840800;0;18755000;0;5516000;4599200;38969000;96954000;310320000;167830000;23380000;4873400;814180;0;0;0;178390;0;1581800;0;0;0;21226000;77668000;391470000;157550000;42091000;4582500;1037300;685520;0;0;0;0;501880;560480;0;0;20784000;165080000;496970000;285890000;69791000;3740300;7408500;2205200;0;0;300500;0;449280
slr1692;slr1692;hypothetical protein;1;37.992;332;0;0;0;26863000;12881000;0;0;0;0;0;8204000;0;0;0;0;0;0;0;0;37511000;5352500;8494500;0;0;0;0;0;0;0;0;0;0;0;0;1315400;12712000;9115400;37720000;17506000;0;0;0;0;0;0;0;0;0;0;825310;0;77574000;107780000;2837400;16176000;0;0;0;0;0;0;0;0;0
slr1693;slr1693;two-component response regulator PatA subfamily;1;43.673;380;0;7884700;2662800;18122000;52242000;125140000;183190000;352690000;100290000;13534000;5199200;8567000;3643500;0;0;8350600;0;0;4056700;42020000;38039000;119440000;127630000;44737000;41481000;14938000;2847800;1349500;448800;0;0;418830;0;1265000;0;38309000;71397000;175190000;128750000;176580000;40832000;15235000;839430;0;0;0;0;72551;0;0;0;33788000;65119000;156860000;164960000;162930000;78460000;39516000;3840900;624650;0;460560;0;0
slr1694;slr1694;expression activator appA homolog;1;17.342;150;1706400;250720000;88843000;67780000;44194000;24815000;643620000;1185500000;404760000;128240000;14763000;25646000;13405000;3695000;307430;3589700;0;30044000;63408000;81908000;21801000;20988000;703230000;486020000;120850000;44864000;0;5446500;834870;220650;0;830390;375220;27168000;139090000;81584000;35705000;24797000;269600000;733710000;375110000;65045000;10228000;0;462010;0;0;0;2082400;26979000;315020000;123750000;48475000;30663000;389800000;837470000;716760000;260950000;51727000;8322000;4923200;426390;322550;0
slr1697;slr1697;serine/threonine kinase;1;63.079;574;959270;85510000;13738000;13074000;7660000;563590;0;6913200;3635200;0;0;0;501640;0;0;8935500;0;713840;2964800;17087000;1999600;578680;0;0;0;0;0;0;0;0;0;581410;5928400;901330;31281000;38848000;10308000;1010700;661740;0;0;0;0;0;0;0;0;1181700;9285300;0;55825000;27113000;15989000;2844300;0;0;0;160730;0;0;0;0;205270;0
slr1699;slr1699;hypothetical protein;1;31.919;282;0;0;8967100;57794000;51338000;9395300;855140;41616000;0;86936000;0;0;0;0;0;0;0;1347700;7833800;73040000;34540000;4435900;0;0;0;0;0;0;0;0;0;0;0;695370;5878300;54318000;29697000;7823400;0;13020000;0;601510;6926300;0;0;0;0;0;187810;490430;9996400;95455000;83573000;32621000;32816000;19186000;22600000;0;26466000;0;0;0;0;0
slr1702;slr1702;hypothetical protein;1;27.287;251;2078800;84652000;156860000;333440000;157490000;79948000;394070000;277930000;207220000;149430000;54821000;44821000;23632000;10562000;0;18489000;0;5142800;100740000;393910000;94544000;73028000;352060000;118540000;59953000;30816000;12168000;9266600;3346500;767450;0;3790200;0;11260000;188850000;425920000;157390000;84706000;287830000;219810000;66074000;60153000;52175000;22409000;3699500;1482600;793740;791410;952620;4300500;344330000;525910000;256330000;81656000;330500000;213490000;146000000;79228000;76623000;45818000;37532000;4114300;1332900;1163000
slr1703;slr1703;seryl-tRNA synthetase;1;48.037;430;965940;64283000;186540000;955920000;1596400000;357950000;39436000;24469000;26337000;9598900;240680;1360400;4086000;654280;550500;21277000;2937700;24714000;184080000;1287500000;822420000;278670000;34001000;22875000;10901000;9872600;0;141920;230510;0;0;264860;1482800;22284000;236180000;1732900000;1314300000;362330000;233220000;9528400;3244700;7881100;1923500;0;0;0;0;0;1096600;14223000;555490000;2098300000;1973200000;1010300000;64431000;9428900;5851900;12461000;4413700;1544000;0;0;0;246270
slr1704;slr1704;hypothetical protein;1;28.956;274;25124000;973130000;859970000;1065700000;535760000;97560000;57953000;60806000;80969000;52832000;27376000;13460000;22009000;37771000;2477200;189290000;1320600;90812000;507270000;962790000;239450000;70306000;43079000;23462000;4217000;13367000;5729000;2777200;2355600;2024100;0;21795000;4744500;162010000;974620000;1169700000;431330000;156530000;104010000;21993000;4382100;2228000;2869000;2212000;1304600;1503900;660150;10955000;9582100;75004000;1479000000;1671700000;604000000;156930000;18141000;5623300;3563100;6078600;3718200;3813500;3919900;1180100;1856500;19181000
slr1706;slr1706;dihydroflavonol 4-reductase;1;36.883;335;0;0;2985700;48379000;25767000;0;0;11891000;0;0;0;0;0;0;0;0;0;0;5626700;45864000;12206000;0;0;0;0;0;0;0;0;0;0;7010100;0;0;4662400;73839000;36045000;6412500;6825900;0;0;0;0;0;0;0;0;0;0;0;16409000;82827000;70074000;11622000;3260600;0;5671600;0;0;0;0;0;0;0
slr1710;slr1710;penicillin-binding protein;1;82.25;749;0;0;0;0;3461100;0;0;0;0;0;0;0;1697800;0;0;13180000;0;0;0;2558100;0;0;0;0;0;0;0;0;0;0;0;1363400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205190;1201700
slr1712;slr1712;hypothetical protein;1;30.661;268;0;302600000;98089000;34241000;19480000;7525600;0;0;0;0;0;0;0;0;0;0;0;65560000;72756000;44529000;24799000;6137000;1538700;0;0;0;0;0;0;0;0;0;14976000;199400000;83106000;56087000;9667300;15991000;9005400;0;0;1138100;1740000;0;0;0;0;0;23077000;103150000;169340000;51392000;17259000;23641000;5588200;0;0;0;0;0;0;0;0;0
slr1717;slr1717;hypothetical protein;1;30.174;268;0;8595300;20703000;124660000;117620000;16021000;7888100;3552800;3105000;0;0;0;336650;7067800;0;0;0;0;39641000;12175000000;94654000;24020000;3737300;2495200;0;457210;0;0;0;0;0;77257;0;0;5672200;93215000;69724000;37490000;26960000;1830900;1031600;0;0;0;0;0;0;0;0;0;13831000;141700000;12790000000;13123000000;9974000000;1949300;1335900;2200000;0;0;0;0;0;0
slr1718;slr1718;hypothetical protein;1;26.045;241;917710;34440000;225150000;770220000;618520000;121510000;31718000;15461000;4046500;1838600;0;0;0;0;0;973320;0;2450700;177110000;924470000;346760000;77928000;39956000;20987000;853100;1430800;0;306360;0;0;0;0;0;473780;177670000;1041200000;595110000;164750000;60377000;0;0;1244800;0;0;0;0;0;0;0;1624900;512690000;1603300000;1043500000;195020000;49348000;21256000;1802100;3164100;1105600;0;0;0;0;0
slr1719;slr1719;DrgA protein homolog;1;22.758;201;642980;166770000;1401200000;4615500000;4231100000;793820000;257860000;263760000;139320000;76339000;8977900;22950000;16496000;1407400;376120;3458300;0;11581000;1445300000;5286000000;2270500000;648470000;192880000;86790000;32753000;18544000;5025400;6133200;397800;0;0;0;7754100;3593700;1151700000;7522600000;3769900000;1182700000;828560000;127330000;32185000;27445000;16159000;692650;1162900;1648300;1676800;952980;1619900;7608200;2885300000;10544000000;7812200000;3018300000;296700000;140850000;41509000;73941000;33221000;0;980100;0;0;0
slr1720;slr1720;aspartyl-tRNA synthetase;1;67.209;599;21052000;62922000;30394000;367470000;1957100000;1731000000;549040000;256930000;122650000;66336000;2419100;22481000;9939900;730690;386340;11761000;0;5193600;20634000;479580000;1050900000;1332400000;476420000;122850000;34799000;23898000;0;1846000;0;0;0;1082400;9069500;10529000;12972000;639370000;2199700000;2500600000;904670000;179460000;42897000;19638000;7603800;0;498370;256450;0;785920;11130000;12337000;50940000;835890000;2929000000;3264800000;1097300000;287000000;50138000;60446000;32430000;736710;605090;0;394470;298890
slr1721;slr1721;hypothetical protein;1;54.409;492;0;0;0;0;126070000;82873000;2723300;0;0;0;0;0;0;766750;0;0;0;0;0;0;86967000;80877000;1085300;0;2752000;0;0;0;0;0;0;0;0;0;0;3873500;167440000;141720000;0;0;0;0;1277000;1555400;823090;120890;0;349710;0;0;26490000;0;313360000;266910000;4406000;0;0;0;0;1226600;2879600;439560;0;0
slr1722;slr1722;inosine-5-monophosphate dehydrogenase;1;40.234;387;0;8452000;9826600;4031400;167170000;5938000000;10173000000;5892200000;2284400000;846910000;91288000;124960000;74895000;13593000;3660300;14478000;0;0;15210000;41219000;156900000;5721200000;10226000000;2550300000;829770000;245250000;39971000;27175000;7423500;1092300;1266300;1836000;7935300;2309200;54168000;61507000;31114000;5151000000;9729200000;3550300000;1361600000;271730000;165310000;5544500;0;1450800;510200;0;6583700;752590;76822000;33155000;21776000;2979100000;13546000000;6747400000;2468400000;1309300000;357830000;7024100;5365600;332380;577440;397490
